,Schofield_et_al,Mele_et_al,Wachutka_et_al,Blumberg_et_al,biotype,gene_id,txtype,nexon,gc_gene,len_gene,gc_exon,len_exon,gc_5utr,len_5utr,gc_cds,len_cds,gc_3utr,len_3utr,gc_intron,len_intron,exonJunDen
ENSG00000182095,0.273993227906029,1.5355004246783734,7.073388441145106,-3.413295246652816,protein_coding,ENSG00000182095,protein_coding,30.0,0.5458858997747459,116757.0,0.6713961407491487,10572.0,0.8022922636103151,349.0,0.6841809812507017,8907.0,0.5501519756838906,1316.0,0.5333898384894288,106185.0,2.743094967839576
ENSG00000182150,-0.3456561199469621,0.707966454775976,6.364766773469335,-1.0226485790517021,protein_coding,ENSG00000182150,protein_coding,14.0,0.35919046596521365,93140.0,0.3869412795793164,4564.0,0.6786885245901639,305.0,0.4165497896213184,2139.0,0.3150943396226415,2120.0,0.35776056719653176,88576.0,2.8483786152497808
ENSG00000182158,-0.8071745964476088,0.9877351188716251,7.5156549942326585,-3.0066646359366027,protein_coding,ENSG00000182158,protein_coding,12.0,0.4366050917330144,127108.0,0.4819244725171348,7441.0,0.6351706036745407,381.0,0.5559820857325656,1563.0,0.4502455885028197,5497.0,0.43378709251506253,119667.0,1.4782959279666712
ENSG00000182180,1.7078781328168502,3.034194112320741,9.116491890353718,0.6832240928640594,protein_coding,ENSG00000182180,protein_coding,3.0,0.4731296101159115,3796.0,0.4660721209771229,2579.0,0.6604938271604939,162.0,0.5314009661835749,414.0,0.436844732900649,2003.0,0.4880854560394413,1217.0,0.7754943776657619
ENSG00000182199,2.82364747146746,4.6010804072421845,9.612311375386568,1.7097613818887196,protein_coding,ENSG00000182199,nonsense_mediated_decay,11.0,0.571135558456088,5363.0,0.5598194130925508,2215.0,0.5679611650485437,206.0,0.5900383141762452,261.0,0.5543478260869565,1748.0,0.5790978398983482,3148.0,4.514672686230249
ENSG00000182307,0.8393549796546484,3.5623995600120075,7.556784333141532,-1.3408688058530542,protein_coding,ENSG00000182307,protein_coding,7.0,0.4621281384063577,14219.0,0.5241340147643384,1761.0,0.72,25.0,0.5822784810126582,711.0,0.4790243902439024,1025.0,0.4533633006903195,12458.0,3.4071550255536627
ENSG00000182446,0.773490027495558,2.0033518120171627,7.4757277634849375,-0.8796764415519589,protein_coding,ENSG00000182446,protein_coding,17.0,0.4925460573878793,80226.0,0.5640264779730655,4381.0,0.8186813186813187,182.0,0.5227148330596606,1827.0,0.5763069139966274,2372.0,0.4884171665897554,75845.0,3.652134215932436
ENSG00000182481,-0.028704771904840675,1.9116108014698867,7.515845995491838,0.7027833736292464,protein_coding,ENSG00000182481,protein_coding,11.0,0.43543165467625894,11120.0,0.44764795144157815,1977.0,0.6124031007751938,129.0,0.4515723270440252,1590.0,0.34108527131782945,258.0,0.4327901126544898,9143.0,5.058168942842691
ENSG00000182606,0.24031432933371022,1.5629335309517,7.701219875151262,-1.0349643234124877,protein_coding,ENSG00000182606,protein_coding,17.0,0.4493653577760175,212088.0,0.5346820809248555,5536.0,0.6462829736211031,834.0,0.5788235294117647,2550.0,0.4391263940520446,2152.0,0.4470787017312832,206552.0,2.8901734104046244
ENSG00000182628,1.8880125854028291,3.659051524674931,8.34871101337301,0.05222171194802873,protein_coding,ENSG00000182628,protein_coding,4.0,0.41184645929847785,45330.0,0.3648985404058384,2809.0,0.43478260869565216,23.0,0.4016393442622951,366.0,0.3586776859504132,2420.0,0.414947908092472,42521.0,1.067995728017088
ENSG00000182670,2.0874288950853033,3.315553285227024,8.019813052106466,0.6465120278999597,protein_coding,ENSG00000182670,protein_coding,46.0,0.38690471605832105,129833.0,0.41156639004149376,7712.0,0.8095238095238095,105.0,0.4083580125041132,6078.0,0.3969914977109222,1529.0,0.3853473194618452,122121.0,5.8350622406639
ENSG00000182827,-0.6272707293402764,0.2064215103094787,7.657932227377909,0.19778472113344975,protein_coding,ENSG00000182827,protein_coding,8.0,0.4145210755295628,42063.0,0.4182477678571429,3584.0,0.6515151515151515,66.0,0.5166981726528039,1587.0,0.3293630243397204,1931.0,0.41417396501988096,38479.0,1.953125
ENSG00000182831,-0.7497660191732456,-0.30364235302246256,7.246568014713648,-1.2276036076192438,protein_coding,ENSG00000182831,protein_coding,4.0,0.4203454254467858,29992.0,0.43464381720430106,5952.0,0.7980049875311721,401.0,0.5374396135265701,828.0,0.3857717552403134,4723.0,0.4168053244592346,24040.0,0.5040322580645161
ENSG00000182872,1.331475926123189,1.761707522589683,8.200627659354135,0.7873980987870163,protein_coding,ENSG00000182872,protein_coding,24.0,0.5026566970403674,41593.0,0.6064174271415955,3397.0,0.6641025641025641,390.0,0.6043680630146796,2793.0,0.5280373831775701,214.0,0.4934286312702901,38196.0,6.770680011775097
ENSG00000182934,1.2507493968961882,3.482427973472116,8.618200648633772,-2.213771551867149,protein_coding,ENSG00000182934,protein_coding,14.0,0.4874118831822759,5958.0,0.5147354320160751,2986.0,0.7582417582417582,91.0,0.5164319248826291,1917.0,0.4887525562372188,978.0,0.4599596231493944,2972.0,4.353650368385799
ENSG00000182944,2.5921101507500133,3.863597223265544,7.88939390707195,1.280285598851513,protein_coding,ENSG00000182944,protein_coding,15.0,0.4402140484684463,32516.0,0.5355682747342599,2446.0,0.6219512195121951,328.0,0.5652421652421652,1755.0,0.3140495867768595,363.0,0.4324575989358164,30070.0,5.723630417007358
ENSG00000182952,1.4483988270383032,2.8175511550639283,9.599978544246435,1.1702981230814964,protein_coding,ENSG00000182952,protein_coding,2.0,0.41643323996265175,8568.0,0.41585177560473496,1943.0,0.6620370370370371,216.0,0.5128205128205128,273.0,0.3610729023383769,1454.0,0.4166037735849056,6625.0,0.514668039114771
ENSG00000182973,1.2211346675570411,2.231582425366578,8.729505233124197,1.0584137123924928,protein_coding,ENSG00000182973,protein_coding,19.0,0.4197405641771196,88731.0,0.4465364120781528,2815.0,0.6962025316455697,316.0,0.4246085011185681,2235.0,0.3333333333333333,264.0,0.41886260999115416,85916.0,6.394316163410302
ENSG00000182979,1.765343788793918,4.1656756230128975,9.750232402297689,0.48065069281261746,protein_coding,ENSG00000182979,protein_coding,22.0,0.5941895183468218,50908.0,0.6163434903047091,2888.0,0.6131840796019901,1608.0,0.6653645833333334,768.0,0.552734375,512.0,0.5928571428571429,48020.0,7.271468144044322
ENSG00000183020,1.2689134157575552,2.6107411599346375,7.912123732017307,-0.6029307513157184,protein_coding,ENSG00000183020,protein_coding,22.0,0.5289864294225852,86437.0,0.5902061855670103,4656.0,0.7981220657276995,213.0,0.5625221395678356,2823.0,0.6111111111111112,1620.0,0.5255010332473313,81781.0,4.5103092783505145
ENSG00000183032,0.8505994238126393,3.8713337536083134,9.142168227265532,1.0394707535986176,protein_coding,ENSG00000183032,protein_coding,11.0,0.3838920794424213,493993.0,0.4525904203323558,1023.0,0.6301369863013698,73.0,0.4403567447045708,897.0,0.4150943396226415,53.0,0.3837495182262613,492970.0,9.775171065493646
ENSG00000183137,0.7204098123685305,2.142449055499631,9.592025023504135,0.5918369441505429,protein_coding,ENSG00000183137,protein_coding,11.0,0.3656876999127653,68780.0,0.3771201732226633,2771.0,0.5446009389671361,426.0,0.3781634128705712,1383.0,0.3014553014553015,962.0,0.36520777469738974,66009.0,3.608805485384338
ENSG00000183207,2.792990663733495,4.189588174684056,10.826587549325275,2.799259257235676,protein_coding,ENSG00000183207,protein_coding,14.0,0.5299807442568627,22331.0,0.6020719073735528,1641.0,0.5818965517241379,464.0,0.615962441314554,1065.0,0.5535714285714286,112.0,0.5242629289511841,20690.0,7.921998781230958
ENSG00000183255,2.111882651972784,3.059430906360199,8.62282033753006,1.0408028247552659,protein_coding,ENSG00000183255,protein_coding,3.0,0.5100337198782795,24318.0,0.5274329195034041,2497.0,0.6968641114982579,287.0,0.6107226107226107,429.0,0.4800673778775969,1781.0,0.5080427111498098,21821.0,0.8009611533840608
ENSG00000183258,1.7034772753864114,3.852686051658911,9.192794843183233,0.27263565329179773,protein_coding,ENSG00000183258,protein_coding,17.0,0.591272051996286,5385.0,0.5774178180085755,2099.0,0.5,16.0,0.5810593900481541,1869.0,0.5514018691588785,214.0,0.6001217285453438,3286.0,7.622677465459742
ENSG00000183283,1.8487581280774048,4.530899545887279,8.264308623702911,0.15513528882594257,protein_coding,ENSG00000183283,protein_coding,4.0,0.4664839732733935,32477.0,0.5129186602870813,1045.0,0.6363636363636364,22.0,0.5530864197530864,405.0,0.4822006472491909,618.0,0.4649401883430898,31432.0,2.8708133971291865
ENSG00000183337,-1.40087267366503,0.28444424730905304,6.489053928844225,-2.2291095916743684,protein_coding,ENSG00000183337,protein_coding,14.0,0.5333825069001618,126084.0,0.5151467339854844,6338.0,0.5977961432506887,363.0,0.543035993740219,5112.0,0.31517960602549244,863.0,0.5343477026372488,119746.0,2.0511202272010096
ENSG00000183386,-0.39706809593036013,1.3627401203623095,7.843138192861854,-2.585320364525721,protein_coding,ENSG00000183386,protein_coding,6.0,0.5651229273870784,8745.0,0.6044685990338164,1656.0,0.7921348314606742,178.0,0.5848161328588375,843.0,0.5779527559055118,635.0,0.5559317252080689,7089.0,3.0193236714975846
ENSG00000183431,2.319574583337288,3.450919135772452,7.59633496285959,1.1082792721153774,protein_coding,ENSG00000183431,protein_coding,17.0,0.44329460179133373,33048.0,0.4664744051910598,2774.0,0.5614035087719298,57.0,0.4648074369189907,1506.0,0.4640792733278282,1211.0,0.4411706414745326,30274.0,5.767844268204758
ENSG00000183475,-1.694788223921812,-0.33806850927234444,6.715187134799508,-0.5784276237145289,protein_coding,ENSG00000183475,protein_coding,6.0,0.4007361913283983,49172.0,0.4332998996990973,4985.0,0.6127388535031847,785.0,0.4785788923719958,957.0,0.3765032377428307,3243.0,0.3970624844411253,44187.0,1.0030090270812435
ENSG00000183495,0.7010610529577359,2.062176641061212,7.863003829818281,-3.3735494718713475,protein_coding,ENSG00000183495,protein_coding,53.0,0.4745723762323148,130547.0,0.5545993342534709,12317.0,0.7171052631578947,152.0,0.5898420827998293,9372.0,0.42749731471535984,2793.0,0.4662353040683414,118230.0,4.22180725826094
ENSG00000183508,-1.4279834868710595,-0.5565997252518431,7.0942520599240835,-1.051730565327271,protein_coding,ENSG00000183508,protein_coding,2.0,0.43962044579715337,22342.0,0.4396887159533074,5654.0,0.6616541353383458,133.0,0.5263605442176871,1176.0,0.4094361334867664,4345.0,0.4395973154362416,16688.0,0.17686593562079944
ENSG00000183520,1.3137972797059796,2.1532672780098725,7.812119438425397,0.8329680714436143,protein_coding,ENSG00000183520,protein_coding,8.0,0.4359228923636965,12087.0,0.4300543746910529,2023.0,0.5797101449275363,69.0,0.4265091863517061,762.0,0.4236577181208054,1192.0,0.4371025437201908,10064.0,3.460207612456748
ENSG00000183527,2.656072995856208,2.639389315048401,9.365139476928793,0.8299276811740024,protein_coding,ENSG00000183527,protein_coding,7.0,0.4156115820764065,9083.0,0.4670380687093779,2154.0,0.6824034334763949,466.0,0.4429065743944637,867.0,0.3702801461632156,821.0,0.39962476547842396,6929.0,2.7855153203342615
ENSG00000183530,-1.0446871965552946,0.0308885642069798,7.317055059098701,-2.322666446194032,protein_coding,ENSG00000183530,protein_coding,9.0,0.4491030151484314,68786.0,0.4576521658815923,10827.0,0.6387434554973822,191.0,0.4454770755885997,6456.0,0.4681818181818182,4180.0,0.44750599561759175,57959.0,0.7388935069733075
ENSG00000183684,2.5585125530005377,3.9788088278228764,7.806678544582072,1.8140157361558027,protein_coding,ENSG00000183684,protein_coding,6.0,0.5757413839166444,3743.0,0.5753676470588235,1088.0,0.8333333333333334,6.0,0.6364779874213836,795.0,0.40069686411149824,287.0,0.5758945386064029,2655.0,4.595588235294118
ENSG00000183735,-0.7801654761146294,0.8680869662117463,8.266421105894528,0.652597056441912,protein_coding,ENSG00000183735,protein_coding,21.0,0.3772577257725773,49995.0,0.3702845797485109,3022.0,0.6767676767676768,99.0,0.3744292237442922,2190.0,0.3165075034106412,733.0,0.3777063419411151,46973.0,6.618133686300462
ENSG00000183741,-0.5669337303823843,1.0988747357886492,8.511249215331178,-2.9926292745103247,protein_coding,ENSG00000183741,protein_coding,5.0,0.5847215830648873,10865.0,0.5975171512577591,6122.0,0.8145161290322581,124.0,0.6755447941888619,1239.0,0.5715486446732507,4759.0,0.5682057769344296,4743.0,0.6533812479581836
ENSG00000183742,-0.18885782633069192,1.3204875662931628,8.365419172710006,-0.5116163496368127,protein_coding,ENSG00000183742,protein_coding,7.0,0.36437584606459106,82736.0,0.3722022054809477,9159.0,0.3656957928802589,309.0,0.3997655334114889,2559.0,0.361309807661739,6291.0,0.363401606480286,73577.0,0.6550933508024893
ENSG00000183808,-1.3297034958925058,0.34895453043002006,7.584925537204514,-2.5897641781035188,protein_coding,ENSG00000183808,protein_coding,3.0,0.3899845652546733,11662.0,0.3940019259870684,7269.0,0.5327102803738317,214.0,0.4650698602794411,3006.0,0.333909607310447,4049.0,0.3833371272478944,4393.0,0.27514100976750583
ENSG00000183856,1.0622253500703283,2.795697484554565,8.449182278313204,-1.413379268945242,protein_coding,ENSG00000183856,nonsense_mediated_decay,38.0,0.5086228813559323,47200.0,0.5627125047223271,5294.0,0.6724137931034483,116.0,0.5632473253618628,4767.0,0.5255474452554745,411.0,0.5017897198491863,41906.0,6.989044200982244
ENSG00000183864,-1.8041484914243555,-0.13856518480260507,6.714805235974991,-3.13546627655763,protein_coding,ENSG00000183864,protein_coding,2.0,0.5116471295461377,13308.0,0.5335485358542772,4337.0,0.6989690721649484,485.0,0.5961352657004831,1035.0,0.4820731274405396,2817.0,0.5010589677850853,8971.0,0.23057412958266085
ENSG00000183943,-0.1085030419325938,1.9489457822968976,8.991092268586945,-0.9627519316538488,protein_coding,ENSG00000183943,protein_coding,9.0,0.4574098993949047,109239.0,0.4742165478361797,6031.0,0.7943661971830986,355.0,0.5710306406685237,1077.0,0.4268319199826049,4599.0,0.4564277962948609,103208.0,1.3264798540872158
ENSG00000183955,1.2888014916473436,1.8653513880572186,7.519585582551109,-0.5540720191762842,protein_coding,ENSG00000183955,protein_coding,9.0,0.5172602525509207,25579.0,0.5141739980449658,3069.0,0.6802325581395349,516.0,0.5201238390092879,969.0,0.4564393939393939,1584.0,0.5176810306530429,22510.0,2.6067122841316395
ENSG00000184007,1.8277174227974329,2.4156625918022345,8.387513043766694,1.2953105953579596,protein_coding,ENSG00000184007,protein_coding,6.0,0.4006197571052961,31948.0,0.4227621483375959,3910.0,0.5353846153846153,975.0,0.43253968253968256,504.0,0.3755656108597285,2431.0,0.3975319209644054,28038.0,1.278772378516624
ENSG00000184014,0.7886439532786669,1.9175589284608154,7.528691518624237,-0.4451695716279914,protein_coding,ENSG00000184014,protein_coding,23.0,0.43001438439530215,126526.0,0.5081146062913244,4991.0,0.8434163701067615,281.0,0.504399585921325,3864.0,0.41371158392434987,846.0,0.426807092607068,121535.0,4.407934281707074
ENSG00000184058,0.19339328194621788,1.8623848674492025,9.688527105348648,-3.038376294878263,protein_coding,ENSG00000184058,protein_coding,10.0,0.577665389907404,26891.0,0.6449934980494149,1538.0,0.7674418604651163,129.0,0.6639857015192135,1119.0,0.5172413793103449,290.0,0.5735810357748591,25353.0,5.851755526657997
ENSG00000184178,1.2143424368958424,2.506824061742287,7.137985611982809,0.45666854872844437,protein_coding,ENSG00000184178,protein_coding,9.0,0.3978096860550012,493080.0,0.4857685009487666,3162.0,0.55,120.0,0.5148418491484185,2055.0,0.4174265450861195,987.0,0.3972419874346319,489918.0,2.5300442757748263
ENSG00000184203,1.2066432239833955,2.644010915329576,8.201340718829652,0.6594973205610131,protein_coding,ENSG00000184203,protein_coding,6.0,0.3893002975984497,28898.0,0.3821618428824572,3386.0,0.6966666666666667,300.0,0.4595469255663429,618.0,0.32455429497568883,2468.0,0.3902477265600502,25512.0,1.4766686355581808
ENSG00000184216,2.9177563491260647,5.655162319317709,9.179386443677306,0.46812406044015265,protein_coding,ENSG00000184216,protein_coding,14.0,0.6162196679438059,9396.0,0.6266406031834683,3581.0,0.8555555555555555,90.0,0.6512388966806919,2139.0,0.5724852071005917,1352.0,0.6098022355975924,5815.0,3.6302708740575267
ENSG00000184220,2.032153752772877,3.7211079405747265,9.521513522252814,1.227265837163294,protein_coding,ENSG00000184220,protein_coding,10.0,0.3876950897433431,363871.0,0.4514179451417945,4302.0,0.6186440677966102,118.0,0.4523809523809524,840.0,0.4452751196172249,3344.0,0.3869326888580495,359569.0,2.092050209205021
ENSG00000184363,1.7603912915434128,3.8941910853731256,9.670664911840213,2.9172331749156446,protein_coding,ENSG00000184363,protein_coding,13.0,0.701588785046729,10700.0,0.6673766418175364,2817.0,0.7023809523809523,84.0,0.6720969089390142,2394.0,0.6253687315634219,339.0,0.7138145376125841,7883.0,4.259850905218317
ENSG00000184384,-0.8632836155116881,-0.21849983602044887,7.015968564742892,-3.0564894765179456,protein_coding,ENSG00000184384,protein_coding,5.0,0.4005013666195669,366598.0,0.4464260637550906,7121.0,0.4415384615384616,1300.0,0.5194468452895419,3471.0,0.34127659574468083,2350.0,0.39959162894983546,359477.0,0.5617188597107148
ENSG00000184402,-0.9105018491608974,2.34192712765933,7.11950082651304,-1.3208150877006202,protein_coding,ENSG00000184402,protein_coding,11.0,0.5500438754968254,38746.0,0.4675752912728072,4549.0,0.7307692307692307,52.0,0.6498740554156172,1191.0,0.3977616454930429,3306.0,0.5610141240459691,34197.0,2.198285337436799
ENSG00000184428,2.589895288650689,3.2364893528609797,9.735068682523623,2.73527927921956,protein_coding,ENSG00000184428,protein_coding,14.0,0.5367853332806511,50618.0,0.5744111349036403,1868.0,0.6545454545454545,275.0,0.5707671957671958,1512.0,0.3703703703703704,81.0,0.5353435897435898,48750.0,6.9593147751606
ENSG00000184432,2.6609970499608093,2.9834234831763333,8.269527758440162,1.8907316627073931,protein_coding,ENSG00000184432,protein_coding,22.0,0.3749457229700391,32242.0,0.4299236641221374,3275.0,0.5876288659793815,97.0,0.43770672546857775,2721.0,0.350109409190372,457.0,0.3687299340628992,28967.0,6.412213740458015
ENSG00000184445,1.3104855462501839,2.8358164406093844,8.809642851822801,1.0049283979222787,protein_coding,ENSG00000184445,protein_coding,64.0,0.4123431637551943,99148.0,0.4023515916260396,6974.0,0.4261363636363637,176.0,0.4045248868778281,6630.0,0.2916666666666667,168.0,0.4130991385857184,92174.0,9.033553197591054
ENSG00000184489,0.7358254146536742,2.7112304250275314,9.898588430164663,0.9778869684690643,protein_coding,ENSG00000184489,protein_coding,5.0,0.6233365379750038,39526.0,0.6243301178992497,1866.0,0.6129374337221634,943.0,0.6174496644295302,447.0,0.6533613445378151,476.0,0.6232873074880511,37660.0,2.143622722400857
ENSG00000184517,-1.2854247611483742,0.4190386705229606,7.538370708593138,-1.1827552751701473,protein_coding,ENSG00000184517,protein_coding,4.0,0.4222091012610181,23711.0,0.3872832369942196,3287.0,0.6687116564417178,163.0,0.4158496732026144,1224.0,0.3447368421052632,1900.0,0.4278300039169605,20424.0,0.9126863401277758
ENSG00000184575,2.432879255325149,2.932097213064926,8.786057657228922,0.5738496654872892,protein_coding,ENSG00000184575,protein_coding,25.0,0.39724825608764497,46734.0,0.4061224489795918,6370.0,0.6837782340862423,487.0,0.4074074074074074,2889.0,0.35971943887775554,2994.0,0.3958477851550887,40364.0,3.767660910518053
ENSG00000184634,1.245130531411833,2.3214734781487616,9.00389443859554,-1.6032010212116705,protein_coding,ENSG00000184634,protein_coding,45.0,0.5107958825006277,23898.0,0.5469399455353303,6977.0,0.560790273556231,658.0,0.5484878369493754,6084.0,0.4680851063829787,235.0,0.4958926777377223,16921.0,6.3064354307008745
ENSG00000184661,-0.21826261212166603,0.49963178906956146,7.170458415731713,0.12654698335762202,protein_coding,ENSG00000184661,protein_coding,15.0,0.3961461821319255,48679.0,0.4348823866896156,3486.0,0.7136929460580913,241.0,0.41796875,3072.0,0.3468208092485549,173.0,0.3931582324696303,45193.0,4.016064257028113
ENSG00000184743,0.4005379295837285,3.0557888446603507,9.103194333294107,-1.115153521062038,protein_coding,ENSG00000184743,protein_coding,13.0,0.4227580692673484,47526.0,0.4007007708479327,7135.0,0.7111913357400722,277.0,0.454489544895449,1626.0,0.367545871559633,5232.0,0.4266544527246169,40391.0,1.6818500350385424
ENSG00000184787,2.4213714330008944,3.659098348520997,8.906624364299304,-0.17978487589518397,protein_coding,ENSG00000184787,protein_coding,6.0,0.4484822959598087,33241.0,0.493020493020493,3367.0,0.7777777777777778,72.0,0.5281124497991968,498.0,0.4794422595638184,2797.0,0.4434625426792528,29874.0,1.485001485001485
ENSG00000184840,1.9021121793305678,4.578662622856281,9.081568791398405,2.0814700101237027,protein_coding,ENSG00000184840,protein_coding,5.0,0.5316359969750442,3967.0,0.5695858791581806,1473.0,0.8070175438596491,57.0,0.5819209039548022,708.0,0.538135593220339,708.0,0.5092221331194867,2494.0,2.7155465037338766
ENSG00000184863,-0.34997075947235395,1.655966636812441,7.01509322965427,-2.1410350335727864,protein_coding,ENSG00000184863,protein_coding,18.0,0.4073307995907031,136820.0,0.4981313926042486,10168.0,0.7175925925925926,216.0,0.5567890691716482,3513.0,0.45876688926852,6439.0,0.400041057385592,126652.0,1.6719118804091266
ENSG00000184937,-1.5572422423652288,0.21940046910398642,8.671977606629419,-2.6925184943248546,protein_coding,ENSG00000184937,protein_coding,10.0,0.4656939161522313,48111.0,0.5460467870891323,3377.0,0.6990476190476189,525.0,0.6169534735500318,1569.0,0.3967264224473889,1283.0,0.4596280234273707,44734.0,2.6650873556411017
ENSG00000184983,2.480730432505485,3.9630523514701026,8.549554507714971,0.7324806025145728,protein_coding,ENSG00000184983,protein_coding,3.0,0.4879396059657522,5431.0,0.4848726114649681,1256.0,0.6161137440758294,211.0,0.5219638242894057,387.0,0.4209726443768997,658.0,0.4888622754491018,4175.0,1.5923566878980893
ENSG00000185009,1.5423323497441481,3.2242505489880555,8.805477281257803,-0.6002591634126261,protein_coding,ENSG00000185009,protein_coding,9.0,0.4125417897367653,30809.0,0.41217798594847777,5124.0,0.5032051282051282,312.0,0.4184566428003182,1257.0,0.4019690576652602,3555.0,0.4126143663616897,25685.0,1.5612802498048401
ENSG00000185085,-1.4361585211196721,-0.3209862624078342,6.727841527775515,-1.1205333189643034,protein_coding,ENSG00000185085,protein_coding,2.0,0.5460883036405887,6455.0,0.5975646879756469,3285.0,0.8301886792452831,53.0,0.6016339869281045,3060.0,0.4534883720930232,172.0,0.4927444794952681,3170.0,0.30441400304414
ENSG00000185104,1.353407987015737,2.508547224175999,8.773796251302592,-0.14193860932323743,protein_coding,ENSG00000185104,protein_coding,19.0,0.3827000993807813,523240.0,0.4534525729365196,6821.0,0.7697368421052632,456.0,0.4470046082949309,1953.0,0.4236174070716228,4412.0,0.3817655818240615,516419.0,2.638909250842985
ENSG00000185122,1.4835707400915554,2.9095142341030193,9.192770431866032,-0.6142635034120179,protein_coding,ENSG00000185122,protein_coding,13.0,0.5685426309642254,23117.0,0.6387066541705717,2134.0,0.7597402597402597,154.0,0.6358490566037736,1590.0,0.6025641025641025,390.0,0.5614068531668494,20983.0,5.623242736644799
ENSG00000185163,0.8576625721188549,3.0862739102273355,8.649060704293575,-2.331877327104901,protein_coding,ENSG00000185163,protein_coding,15.0,0.6045819311415997,7726.0,0.5861335601871545,4702.0,0.7826086956521741,23.0,0.6591704147926037,2001.0,0.5298730395817774,2678.0,0.6332671957671958,3024.0,2.9774564015312635
ENSG00000185215,-0.048412205185245895,2.535540237856529,8.070729954571565,0.2815661127154395,protein_coding,ENSG00000185215,protein_coding,12.0,0.6117748050647399,13979.0,0.6201153106982703,4683.0,0.6964006259780907,639.0,0.6595419847328244,1965.0,0.5594035594035595,2079.0,0.6075731497418244,9296.0,2.3489216314328423
ENSG00000185219,-1.0409717810563062,0.8504396711112554,7.127410790512221,-3.015624444113972,protein_coding,ENSG00000185219,protein_coding,8.0,0.4444589479180264,45966.0,0.4706781697062357,18314.0,0.5862068965517241,348.0,0.4909560723514212,3096.0,0.4637525218560861,14870.0,0.4270938810935918,27652.0,0.3822212515015835
ENSG00000185222,0.8327280182584559,2.578378186612548,8.522202813552312,1.795635107504084,protein_coding,ENSG00000185222,protein_coding,3.0,0.4368932038834951,1957.0,0.35992217898832685,1028.0,0.484,250.0,0.3936507936507936,315.0,0.2699784017278617,463.0,0.5220667384284177,929.0,1.9455252918287935
ENSG00000185236,1.8804112598097813,4.182354887747377,9.038028060575861,-1.600735763572704,protein_coding,ENSG00000185236,protein_coding,5.0,0.5904085257548846,14075.0,0.6314465408805031,1590.0,0.7017543859649122,57.0,0.6073059360730594,657.0,0.6449771689497716,876.0,0.5851822186623948,12485.0,2.5157232704402515
ENSG00000185238,1.6748447767290568,3.467040750770243,9.192213613250308,1.2726008365704535,protein_coding,ENSG00000185238,nonsense_mediated_decay,15.0,0.3600877301067054,121737.0,0.3944664031620553,2530.0,0.7513227513227513,189.0,0.3829787234042553,141.0,0.36454545454545456,2200.0,0.3593580913872507,119207.0,5.533596837944664
ENSG00000185246,0.479230561206336,2.137113068896156,7.922438649516768,0.7795991553481435,protein_coding,ENSG00000185246,protein_coding,14.0,0.3638383646001968,31503.0,0.3688981868898187,2868.0,0.6176470588235294,170.0,0.3736318407960199,2010.0,0.2936046511627907,688.0,0.363331587218439,28635.0,4.532775453277545
ENSG00000185262,-0.1592346626761259,1.5029503911776898,7.585602572686502,-3.282999427735237,protein_coding,ENSG00000185262,protein_coding,3.0,0.5809107712989413,5951.0,0.6265560165975104,1446.0,0.8670886075949367,158.0,0.6686868686868687,495.0,0.5523329129886507,793.0,0.5662597114317425,4505.0,1.3831258644536653
ENSG00000185278,-0.9823630969505015,1.5808512190862576,6.478235181136076,-1.4048696362957136,protein_coding,ENSG00000185278,protein_coding,4.0,0.3973521419899405,34594.0,0.3926181514010874,19128.0,0.450261780104712,191.0,0.5072751322751323,1512.0,0.3820373027259684,17425.0,0.4032070347859821,15466.0,0.15683814303638646
ENSG00000185298,-1.0676364085651444,0.8316038056590644,7.610827549160177,0.043170459444001295,protein_coding,ENSG00000185298,protein_coding,6.0,0.5707105961189446,7163.0,0.5957040572792363,2095.0,0.7333333333333333,30.0,0.6126436781609196,870.0,0.5799163179916318,1195.0,0.5603788476716653,5068.0,2.386634844868735
ENSG00000185305,0.4083857914064138,1.81703637396065,8.927334106514804,-0.28785997380943573,protein_coding,ENSG00000185305,protein_coding,5.0,0.38504774539539377,426638.0,0.3762315270935961,3248.0,0.4458483754512636,554.0,0.3717948717948718,78.0,0.3616207951070337,2616.0,0.38511537825645387,423390.0,1.2315270935960592
ENSG00000185344,1.5906978206901934,1.5987766419000637,8.535823644490405,-0.6795996898537446,protein_coding,ENSG00000185344,protein_coding,20.0,0.443879926320264,49403.0,0.4341478407868449,6507.0,0.8028169014084507,213.0,0.4756903928432517,2571.0,0.3843674456083803,3723.0,0.4453562103692652,42896.0,2.919932380513293
ENSG00000185359,1.3629747787257322,3.7733567432344497,8.461629120301348,0.07879134188735189,protein_coding,ENSG00000185359,protein_coding,22.0,0.6016233228424714,18111.0,0.6308330452817145,2893.0,0.7678571428571429,56.0,0.6328191945158527,2334.0,0.6063618290258449,503.0,0.5960704428965699,15218.0,7.258900795022467
ENSG00000185420,0.6422856830595769,3.834263211079959,8.617002222873314,1.8785462087313043,protein_coding,ENSG00000185420,protein_coding,12.0,0.4059435332674524,757933.0,0.4952076677316294,1565.0,0.7419354838709677,62.0,0.4988344988344988,1287.0,0.4027777777777778,216.0,0.40575883696824827,756368.0,7.028753993610224
